time,0
2010-07-31,0.08553563509764861
2011-07-31,0.10048186813873725
2012-07-31,0.11441941279224238
2013-07-31,0.1302009462172421
2014-07-31,0.14432987041684725
2015-07-31,0.16114458434728965
2016-07-31,0.17988782544277065
2017-07-31,0.1976979655773337
2018-07-31,0.2143570913050753
2019-07-31,0.23132171289585718
2020-07-31,0.25033876564658775
2021-07-31,0.26993775840036327
2022-07-31,0.2887164886395479
2023-07-31,0.304824273119968
2024-07-31,0.32126757181240573
2025-07-31,0.3336350457338731
2026-07-31,0.3515534766768583
2027-07-31,0.3691376819216486
2028-07-31,0.38764392813389925
2029-07-31,0.4063967616932097
2030-07-31,0.424936544429193
2031-07-31,0.4424685608655541
2032-07-31,0.45862327025933053
2033-07-31,0.47496163394169477
2034-07-31,0.4925304242477583
2035-07-31,0.5090699206966326
2036-07-31,0.5257986979920243
2037-07-31,0.5428025504935217
2038-07-31,0.5615120196966485
2039-07-31,0.5804578396852902
2040-07-31,0.59797727809573
2041-07-31,0.6147794867286829
2042-07-31,0.6329581482638411
2043-07-31,0.651285470705107
2044-07-31,0.6687870708773844
2045-07-31,0.6856712737192355
2046-07-31,0.7013539461780058
2047-07-31,0.7169685074969778
2048-07-31,0.7331894780989692
2049-07-31,0.7479202445346596
2050-07-31,0.7638015224807276
2051-07-31,0.7802505329285576
2052-07-31,0.7973017436368093
2053-07-31,0.8112582084315948
2054-07-31,0.8259180940990458
2055-07-31,0.8405771409197795
2056-07-31,0.8536198251981987
2057-07-31,0.8671778111031336
2058-07-31,0.8809620661491332
2059-07-31,0.8934583695112791
2060-07-31,0.9082852747816079
2061-07-31,0.9230464970700369
2062-07-31,0.9355098075056677
2063-07-31,0.9493754762881416
2064-07-31,0.9642090548929183
2065-07-31,0.9779243771955131
2066-07-31,0.9907569398169196
2067-07-31,1.0041233945317811
2068-07-31,1.0174294402236423
2069-07-31,1.0296810048016694
2070-07-31,1.040761717394822
2071-07-31,1.0515988328057797
2072-07-31,1.0640472068843387
2073-07-31,1.0762656691212829
2074-07-31,1.0870309437578807
2075-07-31,1.0978866058585681
2076-07-31,1.1092217557431778
2077-07-31,1.1208281914637377
2078-07-31,1.1312385168127652
2079-07-31,1.1407765617698291
2080-07-31,1.1494537040149844
2081-07-31,1.1580417067375115
2082-07-31,1.1678242932366327
2083-07-31,1.1759091379963742
2084-07-31,1.183985454860554
2085-07-31,1.1941711097161
2086-07-31,1.2043527323233305
2087-07-31,1.2127976641274425
2088-07-31,1.220566418882992
2089-07-31,1.2281551812673963
2090-07-31,1.2353457256440334
2091-07-31,1.243934996453968
