time,0
2010-07-31,0.1375839514138952
2011-07-31,0.16234936567842678
2012-07-31,0.18627488081863436
2013-07-31,0.21066141598479202
2014-07-31,0.23515007315032094
2015-07-31,0.2600875895120496
2016-07-31,0.2868297707954368
2017-07-31,0.316138777371318
2018-07-31,0.3452751612930372
2019-07-31,0.37385781971891685
2020-07-31,0.40372692641761637
2021-07-31,0.43347010796131635
2022-07-31,0.4659819622895929
2023-07-31,0.49679994983780484
2024-07-31,0.5268033176669319
2025-07-31,0.5596385073295524
2026-07-31,0.5918777820272751
2027-07-31,0.625212490080019
2028-07-31,0.6590492973082975
2029-07-31,0.6936357300773015
2030-07-31,0.72692863260614
2031-07-31,0.7604391137418018
2032-07-31,0.7942623137038469
2033-07-31,0.8278743212360244
2034-07-31,0.8627201054486832
2035-07-31,0.8976347457093732
2036-07-31,0.933015546874946
2037-07-31,0.9677851762806754
2038-07-31,1.0037850884127768
2039-07-31,1.0423343609729678
2040-07-31,1.0829411015000243
2041-07-31,1.1234502423175332
2042-07-31,1.1613111428658074
2043-07-31,1.2020088194172258
2044-07-31,1.2442210233794821
2045-07-31,1.2855173272789582
2046-07-31,1.3275170951984072
2047-07-31,1.3693443265788758
2048-07-31,1.4107375722409978
2049-07-31,1.454063923775189
2050-07-31,1.4984343990410587
2051-07-31,1.5428931912371207
2052-07-31,1.5888874525470063
2053-07-31,1.6363422955007996
2054-07-31,1.681059687496158
2055-07-31,1.7232776353714292
2056-07-31,1.7694459579278323
2057-07-31,1.8181211644249635
2058-07-31,1.862618377267752
2059-07-31,1.9071576473923648
2060-07-31,1.9466797988145519
2061-07-31,1.994934992301841
2062-07-31,2.0432931305352784
2063-07-31,2.092002197291757
2064-07-31,2.1390324853724705
2065-07-31,2.186282051540976
2066-07-31,2.23611571632312
2067-07-31,2.2845361785714413
2068-07-31,2.330648245728134
2069-07-31,2.3794568823522786
2070-07-31,2.429564732558574
2071-07-31,2.4793932744569123
2072-07-31,2.526201410094443
2073-07-31,2.5763890089533588
2074-07-31,2.62823992394884
2075-07-31,2.6784732490984178
2076-07-31,2.728517467143618
2077-07-31,2.779565686632679
2078-07-31,2.829307243131053
2079-07-31,2.8836688779286463
2080-07-31,2.934346363589547
2081-07-31,2.9833435469139533
2082-07-31,3.0355694126559225
2083-07-31,3.089075920526076
2084-07-31,3.1404790493587367
2085-07-31,3.1921703734260154
2086-07-31,3.243118854420329
2087-07-31,3.2951860313634818
2088-07-31,3.347856022319088
2089-07-31,3.399289897411955
2090-07-31,3.4500774534476424
2091-07-31,3.5006266858546886
